SiteID,lat,lon,datum
551091002,45.12444,-92.6625,NAD27
300870307,45.62333,-106.66806,NAD27
410090004,45.76806,-122.77194,NAD27
301111065,45.80194,-108.42611,NAD27
551250001,46.049486179159,-89.6534066361974,NAD27
260430002,46.13944,-87.90722,NAD27
260710001,46.15988,-88.11963,NAD27
260330903,46.454,-84.6067,NAD27
530770009,46.5972418262806,-120.507505144766,NAD27
300490018,46.60389,-112.03528,NAD27
230031008,46.6983710738255,-68.0390210469799,NAD27
300630031,46.87491,-113.99525,NAD27
300490019,46.95448,-112.69674,NAD27
530370002,46.99611,-120.54528,NAD27
300630021,47.1771,-113.4827,NAD27
530530029,47.1864,-122.4517,NAD27
160090011,47.3387,-116.88461,NAD27
230030013,47.355,-68.32278,NAD27
530070006,47.41222,-120.31833,NAD27
300131026,47.50222,-111.27889,NAD27
300470013,47.52694,-114.10056,NAD27
300470028,47.69222,-114.16222,NAD27
530630047,47.70111,-117.425,NAD27
530330024,47.755,-122.2806,NAD27
530610005,47.8064,-122.3167,NAD27
530470009,48.36427,-120.12112,NAD27
300290007,48.38111,-114.17472,NAD27
300530018,48.38417,-115.54806,NAD27
300290009,48.39972,-114.33361,NAD27
160210002,48.70555,-116.36897,NAD27
021100004,58.38889,-134.56556,NAD27
